
company_name,crawled_date,job_description,job_title,job_url,posted_date
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1. Работа с подрядными организациями в части выполнения конкретных мероприятий по строительству и вводу в действие мощностей и объектов;', '2. Приемка у подрядных организаций фактически выполненных работ в установленном порядке;', '3. Участие в рассмотрении проектно-сметной документации в части ее соответствия современному техническому уровню;', '4. Мониторинг хода работ при строительстве, своевременное решение вопросов, возникающих в процессе строительства;', '5. Обеспечение выполнения строительно-монтажных работ при строительстве объектов инфраструктуры (возводимые объекты непроизводственного и производственного строительства, включая здания и сооружения основного, подсобного и обслуживающего назначения; ограждение строительной площади; организация складского хозяйства - комплекс мероприятий и работ по организации временного хранения материалов, изделий, конструкций и оборудования; освещение строительных площадок; расчет потребности в воде при строительстве объекта и т.д.);', '6. Обеспечение максимально возможной прокладки всех видов временных инженерных сетей по существующим трассам;', '7. Работа по оптимизации схем доставки материально-технических ресурсов с минимальным объемом перегрузочных работ;', '8. Определение суммарного расхода воды по трем группам потребителей - производственные, хозяйственно-бытовые, противопожарные нужды при строительстве объектов;', '9. Контроль монтажа оборудования, а также участие в опробовании установленного оборудования;', '10. Контроль и оценка выполнения договорных обязательств, включая авансовые платежи, оплата отдельных этапов работы и пр.;', '11. Подготовка графиков производства работ для заключения договоров подряда при реализации инвестиционных проектов;', '12. Подготовка необходимых документов для ведения претензионной работы и предъявления санкций за ненадлежащее исполнение договоров;', '13. Участие в приемке объектов в эксплуатацию (этапов, очередей строительства), а также в согласовании сроков устранения строительных дефектов, обнаруженных в период гарантийного периода;', '14. Контроль реализации инвестиционных проектов, включая сроки (в том числе установленные комплексными графиками строительства, комплектации и ввода в эксплуатацию), физические и стоимостные показатели проектов, а также обеспечение соответствия объектов строительства утвержденной проектной документации.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности: специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности\xa0не менее 8-ми лет;', '3.\xa0Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;\r', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер отдела строительства объектов инфраструктуры Отделения по обустройству месторождения,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-otdela-stroitelstva-obektov-infras/,25 января 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Участие\xa0в выборе генподрядчика, генпоставщика, в том числе на основе торгов подряда (конкурсов);', '2.\xa0Участие\xa0в рассмотрении проектно-сметной документации в части ее соответствия современному техническому уровню;', '3.\xa0Участие\xa0в работе комиссий по выбору площадок и подготовка их к строительству;', '4.\xa0Организация\xa0проведения работы с подрядными организациями в части выполнения конкретных мероприятий по строительству и вводу объектов в эксплуатацию;', '5.\xa0Организация\xa0работы по подготовке геодезической разбивочной основы объектов на Ковыктинском ГКМ;', '6.\xa0Организация\xa0работы по расчистке территории строительной площадки и сносу не используемых в строительстве строений;', '7.\xa0Организация\xa0и обеспечение\xa0выполнения инженерной подготовки территории строительной площадки с первоочередными работами по планировке территории и обеспечению временных стоков поверхностных вод;', '8.\xa0Организация и контроль\xa0хода строительства (реконструкции) автомобильных дорог и сооружений на них;', '9.\xa0Контроль\xa0правильности расходования сметного лимита на проведение строительно-монтажных работ и ведение его учета в разрезе стройки;', '10.\xa0Организация\xa0работы по получению необходимых разрешений на вырубку деревьев, кустарников и обнажение корней деревьев при проведении земляных работ по прокладке и переустройству подземных сооружений и коммуникаций, объектах внешнего благоустройства;', '11.\xa0Контроль\xa0качества выполняемых работ, соблюдения стандартов, норм и других требований, регламентирующих выполнение работ в сфере благоустройства, дорожного хозяйства и транспорта;', '12.\xa0Организация\xa0осуществления приемки у подрядных организаций фактически выполненных работ в установленном порядке.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности на инженерно-технических и руководящих должностях в строительстве не менее 5-ти лет;', '3.\xa0Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;\r', '4.\xa0Хорошие знания технологий Microsoft Office, Excel.']}",Заместитель начальника отдела строительства дорог и инженерной подготовки Отделения по обустройству месторождения,https://www.gazpromvacancy.ru/job/zamestitel-nachalnika-otdela-stroitelstva-dorog-i-i/,28 января 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Обеспечение\xa0своевременной\xa0поставки\xa0материально-технических ресурсов\xa0\xa0 насосно-компрессорного и блочно-комплектного оборудования и другой номенклатуры (далее\xa0МТР) для капитального строительства, ремонта, восстановления основных фондов и производственно-эксплуатационных нужд, в соответствии с нормативно-техническими и распорядительными документами ПАО «Газпром»;', '2.\xa0Формирование\xa0сводных заявок на поставку МТР согласно заявкам подразделений и своевременное размещение\xa0заказов на приобретение МТР;', '3.\xa0Размещение\xa0потребности в МТР и защита\xa0заявок на оборудование и материалы в соответствующих управлениях централизованного поставщика,\xa0оформление\xa0протоколов\xa0согласования поставок по номенклатуре и срокам;', '4.\xa0Решение\xa0вопросов\xa0по замене оборудования и материалов на стадии защиты заявок, строительства, реконструкции, расширения, технического перевооружения действующих предприятий и (или) сооружений;', '5.\xa0Определение\xa0на конкурсной основе поставщиков оборудования строительных материалов и иных комплектующих, поставка которых по договору возложена на службу заказчика;', '6.\xa0Проведение\xa0работы по прогнозированию и анализу плановых и фактических объемов поставляемых МТР;', '7.\xa0Формирование\xa0плана поставок МТР по объектам капитального строительства с учетом выделенного лимита затрат, обоснование\xa0его корректировки при необходимости;\r', '8.\xa0Подготовка\xa0предложений по корректировкам плана ремонтных работ с учетом ожидаемых сроков поставки МТР;', '9.\xa0Организация\xa0приемки, своевременного оприходования, доставки по назначению оборудования и материалов, оформление соответствующей документации для проведения входного контроля за качеством и количеством поступающих МТР совместно с соответствующими службами;\r', '10.\xa0Организация\xa0и\xa0участие в проведении входного контроля поступающего оборудования;\r', '11. Учет оборудования, требующего монтажа (поступление на склад, передача Подрядчику для монтажа, контроль остатков на складе);', '12. Проведение\xa0периодической\xa0сверки движения оборудования и материалов по пообъектным комплектовочным ведомостям с базами материально-технического снабжения;', '13. Участие\xa0в проведении ежегодной инвентаризации оборудования и материалов;', '14. Ведение\xa0работы по подготовке документов по претензионно-исковой работе с поставщиками за недопоставленную продукцию, просрочку поставок и поставку недоброкачественной продукции, нарушение ассортимента, по вопросам применения цен и возврата тары, участие, при необходимости, в рассмотрении арбитражных дел.'], 'Требования': ['1.\xa0Высшее профессиональное (техническое, экономическое) образование по направлению деятельности:\xa0специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности не менее 8-ми лет;', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;\r', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер по комплектации оборудования Отдела материально-технического снабжения и комплектации нефтегазового и емкостного оборудования,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-po-komplektacii-oborudovanija-otdela-m/,25 января 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1. Участие в разработке перспективных планов строительства;', '2. Участие в рассмотрении проектно-сметной документации в части ее соответствия современному техническому уровню;', '3. Работа с подрядными организациями в части выполнения конкретных мероприятий по строительству и вводу объектов в эксплуатацию;\r', '4. Работа по расчистке территории строительной площадки и сносу не используемых в строительстве строений;', '5. Работа по получению необходимых разрешений на вырубку деревьев, кустарников и обнажение корней деревьев при проведении земляных работ по прокладке и переустройству подземных сооружений и коммуникаций, объектах внешнего благоустройства;', '6. Контроль\xa0качества выполняемых работ, соблюдением стандартов, норм и других требований, регламентирующих выполнение работ в сфере благоустройства, дорожного хозяйства и транспорта;', '7. Приемка у подрядных организаций фактически выполненных работ в установленном порядке;', '8. Проведение мониторинга хода работ при строительстве, своевременное решение вопросов, возникающих в процессе строительства;', '9. Работа по подготовке графиков производства работ для заключения договоров подряда, при реализации инвестиционных проектов;\r', '10. Подготовка необходимых документов для ведения претензионной работы и предъявления санкций за ненадлежащее исполнение договоров;', '11. Предоставление в отдел регистрации прав собственности и оформления ввода объектов в эксплуатацию писем о стройготовности объекта и назначении приемочной комиссии, оформленного акта приёмки законченного строительством объекта (КС-14) с приложением, в рамках компетенции отдела;', '12. Участие в разработке сетевых графиков и календарных планов, наблюдение за ходом работ.'], 'Требования': ['1. Высшее профессиональное образование по направлению деятельности - специалитет, магистратура;', '2. Стаж работы по специальности не менее 8-ми лет;', '3. Знание трудового законодательства Российской Федерации; законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности отдела; знание законодательных и нормативных правовых актов, регламентирующих деятельность отдела;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер Отдела строительства дорог и инженерной подготовки Отделения по обустройству месторождения,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-otdela-stroitelstva-dorog-i-inzhenern/, 5 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Организация\xa0составления сводных заявок на поставку МТР согласно заявкам подразделений и своевременное размещение заказов на приобретение МТР;', '2.\xa0Организация\xa0работы по размещению потребности и защите заявок на оборудование и материалы в соответствующих управлениях централизованного поставщика с целью комплектования, оформление протоколов согласования поставок по номенклатуре и срокам;', '3.\xa0Организация\xa0работы по изучению рынка производителей и поставщиков необходимой продукции и организации длительных прямых связей с предприятиями-поставщиками и базами снабжения;', '4.\xa0Организация\xa0работы по замене оборудования и материалов на этапе защиты заявок для капитального строительства, ремонта, восстановления основных фондов и производственно-эксплуатационных нужд;', '5.\xa0Организация\xa0работы по определению на конкурсной основе поставщиков оборудования, строительных материалов и иных комплектующих, поставка которых по договору возложена на службу заказчика;', '6. Организация\xa0работы по прогнозированию и анализу плановых и\xa0 фактических объемов поставляемых МТР;', '7.\xa0Организация\xa0заключения договоров на поставку материально-технических ресурсов и контроль их выполнения;', '8.\xa0Организация\xa0работы по формированию плана поставок МТР и обоснованию его корректировок в рамках выделенного лимита затрат;', '9. Контроль\xa0выполнения поставщиками договорных обязательств, количества и качества поступающих материально-технических ресурсов;', '10.\xa0Организация\xa0работы по проверке документов, поступающих от поставщиков МТР, на соответствие договорным условиям, внесение в систему учета;', '11.\xa0Согласование\xa0с поставщиками изменения сроков поставок, замены одних материалов другими, а также своевременное оповещение их об отказе в получении ресурсов;', '12.\xa0Организация\xa0работы по приемке, своевременному оприходованию, доставке по назначению оборудования и материалов, оформлению соответствующей документации для своевременного проведения входного контроля качества и количества поступающих материальных ценностей совместно с соответствующими службами.'], 'Требования': ['1.\xa0Высшее профессиональное (техническое, экономическое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности\xa0на инженерно-технических и руководящих должностях по специальности не менее 5 лет;', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;\r', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Начальник отдела материально-технического снабжения и комплектации электротехнических материалов и энергетического оборудования,https://www.gazpromvacancy.ru/job/nachalnik-otdela-materialno-tekhnicheskogo-snabzhenija-2/,28 января 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1. Определение доступности и подготовка контролируемого объекта для выполнения НК;', '2. Маркировка участков контроля объекта для проведения НК;', '3. Подготовка средств контроля для визуального и измерительного, ультразвукового, капиллярного контроля;', '4. Регистрация и маркировка участков контролируемого объекта с поверхностными несплошностями и отклонениями формы;', '5. Регистрация результатов визуального и измерительного, ультразвукового, радиационного и капиллярного контроля;', '6. Определение и настраивание параметров контроля;', '7. Подготовка средств контроля для выполнения ультразвукового контроля;', '8. Измерение толщины контролируемого объекта с использованием средств ультразвуковой толщинометрии;', '9. Определение размеров и ограждений радиационно-опасной зоны, проведение радиационного и индивидуального дозиметрического контроля;', '10. Подготовка стационарного помещения (бокс) к проведению радиационного контроля;', '11. Получение видимого теневого изображения контролируемого объекта (рентгеновский снимок, изображение в цифровой форме);', '12. Определение пригодности к расшифровке полученного видимого теневого изображения контролируемого объекта;', '13. Осмотр индикаторных следов и определение измеряемых характеристик выявленных индикаций;', '14. Определение типа выявленной несплошности (индикации, отклонения формы, аномалии, источника акустической эмиссии, изменения вибрационного состояния контролируемого объекта) в соответствии с требованиями технологической инструкции или иной документации, содержащей нормы оценки качества;', '15. Анализ данных, полученных по результатам НК, и определение соответствия / несоответствия контролируемого объекта нормам оценки качества;', '16. Определение средств контроля и последовательности технологических операций, позволяющих реализовать технологию НК на контролируемом объекте;', '17. Определение нормы оценки качества контролируемого объекта по результатам НК.'], 'Требования': ['1. Среднее профессиональное образование, образовательные программы среднего профессионального образования - программы подготовки квалифицированных рабочих, служащих. Дополнительные профессиональные программы - программы повышения квалификации, программы профессиональной переподготовки;', '2. Стаж работы по специальности  не менее шести месяцев в качестве специалиста по неразрушающему контролю 3-го уровня квалификации;\r', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Инженер 1-й категории Лаборатории неразрушающего контроля Инженерно-технического центра,https://www.gazpromvacancy.ru/job/inzhener-1-i-kategorii-laboratorii-nerazrushajushchego-kont/, 5 февраля 2019 года
"ГАЗПРОМ, ПАО",2019-04-24,"{'Обязаности:': [], 'Требования': []}",Главный специалист (отдела социального обеспечения),https://www.gazpromvacancy.ru/job/glavnyi-specialist-otdela-socialnogo-obespechenija/,
"Газпром ПХГ, ООО",2019-04-24,"{'Обязаности:': ['1. Организация и контроль реализации инвестиционных проектов на этапе ПИР;', '2. Организация подготовки, согласования, заключения договоров на выполнение ПИР, проведение государственной экспертизы проектной документации;', '3. Организация экспертизы проектной и рабочей документации в Обществе;\r', '4. Подготовка и направление документации на Государственную экспертизу и экспертизу ПАО ""Газпром"";\r', '5.\xa0Отработка замечаний Государственной экспертизы и экспертизы ПАО ""Газпром"" с проектными организациями, специалистами в Обществе и экспертами выдавшими замечания;', '6. Осуществление приемки от проектных организаций проектной документации и проверка качества выполненной документации в соответствии с требованиями задания на проектирование;', '7. Ведение отчетной документации.'], 'Требования': ['1. Высшее образование (ПГС, ПЭНГМ);', '2. Опыт работы от 1 года;', '3. Знание специфики экспертизы проектной документации в ПАО ""Газпром"";\r', '4. Опытный пользователь MS Excel, Word, Power Point, Гарант.']}","Главный специалист отдела проектных работ, строительства новых объектов, реконструкции и технического перевооружения",https://www.gazpromvacancy.ru/job/glavnyi-specialist-otdela-proektnykh-rabot-stroitels/,14 февраля 2019 года
"Газпром добыча Ноябрьск, ООО",2019-04-24,"{'Обязаности:': ['1. Администрирование систем защиты информации:', '- система контроля защищенности;', '- система сбора и корреляции событий;', '- система управление учётными данными;', '- корпоративная антивирусная защита;', '2. Установка и настройка средств криптографической защиты и двухфакторной аутентификации;', '3. Участие в расследованиях инцидентов информационной безопасности.'], 'Требования': ['1. Стаж работы по направлению деятельности\xa03 года;', '2. Образование\xa0высшее;', '3. Специальность по образованию\xa0Информационная безопасность, Информатика и вычислительная техника;', '4. Желательно наличие курсов от производителей систем защиты информации;', '5.\xa0Базовый уровень владения английским языком;', '6. Опыт администрирования ОС Linux (RedHat, CentOS), ОС MS Windows 2008 и выше, систем виртуализации, корпоративных систем антивирусной защиты, IDM, SIEM, систем контроля защищенности (сканеров уязвимостей);', '7. Использование средств автоматизации администрирования;', '8. Установка, настройка и использование средств криптографической защиты информации (VipNet, КриптоПро CSP) и двухфакторной аутентификации;', '9. Знание нормативной базы в области информационной безопасности.']}",Инженер I категории службы информационно-управляющих систем,https://www.gazpromvacancy.ru/job/inzhener-i-kategorii-sluzhby-informacionno-upravljajushchikh/,14 февраля 2019 года
"ГАЗПРОМ, ПАО",2019-04-24,"{'Обязаности:': ['Участие в координации и контроле реализации проектов по крупнотоннажному производству сжиженного природного газа ПАО «Газпром»;\r', 'Разработка сбытовой, коммерческой и договорной бизнес–моделей участия иностранных партнеров; координация деятельности проектных команд и комитетов акционеров;\r', 'Участие в подготовке и рассмотрении соглашений о сотрудничестве, меморандумов, соглашений акционеров, операторских соглашений, строительных, сервисных и иных соглашений, договоров и документов;\r', 'Работа с финансово-экономическими моделями, работа с бюджетами и программами\xa0курируемых дочерних компаний;\r', 'Участие в подготовке материалов к работе межправительственных комиссий по международному экономическому сотрудничеству;\r', 'Организация взаимодействия с профильными подразделениями и дочерними организациями ПАО «Газпром», с иностранными партнерами.'], 'Требования': ['Высшее образование;\r', 'Наличие опыта работы в аналитическом и стратегическом направлениях в консалтинге и участия в крупных инвестиционных проектах не менее 5 лет;\r', 'Наличие опыта работы с иностранными партнёрами;\r', 'Продвинутое владение программами Ms Excel и Ms PowerPoint;\r', 'Наличие сертификата PMI (IPMA), СFA будет преимуществом;\r', 'Свободное владение английским языком.']}",Главный эксперт отдела реализации проектов крупнотоннажного СПГ,https://www.gazpromvacancy.ru/job/glavnyi-ehkspert-otdela-realizacii-proektov-krupnoton/,18 февраля 2019 года
"Газпром газнадзор, ООО",2019-04-24,"{'Обязаности:': ['1. Сбор, обобщение, анализ и учет периодической отчетности филиалов Общества по результатам проведенных контрольных мероприятий на объектах строительства, реконструкции и капитального ремонта, подготовка периодических отчетов руководству Общества к выездным совещаниям, в ПАО «Газпром» и т.п.;', '2. Проверка проектов Актов проверок на корректность формулировок нарушений и обоснованности приведенных нормативных ссылок;', '3. Составление планов и программ комплексных проверок объектов строительства, реконструкции и капитального ремонта, участие в выездных проверках;', '4. Рассмотрение проектов организационно-технологических документов (Спец.рабочие инструкции по очистке, калибровке, испытаниям и осушке, ППР, тех.карты по видам СМР, Регламенты по контролю и т.п.);', '5. Участие в рассмотрении, согласовании и разработке методических и нормативных документов по совершенствованию методологии осуществления контроля качества выполнения СМР;', '6. Работа в программном комплексе по учету проверок и нарушений (функционирует на базе 1С);', '7. Ведение деловой переписки с ПАО «Газпром», дочерними и сторонними организациями.'], 'Требования': ['1. Высшее техническое образование (желательно выпускники нефтегазовых и строительных ВУЗов);', '2. Опыт работы не менее 3-х лет по специальности на инженерно-технических должностях по строительству (реконструкции / капитальному ремонту) или в государственных органах надзора (контроля);', '3. Знание стадийности и специфики выполнения работ по строительству (реконструкции / капитальному ремонту) газовых объектов, требований к контролю качества, умение работать с проектной документацией;', '4. Ориентирование в базе нормативных документов по строительству (ремонту, проектированию, ПНР) объектов добычи, транспорта хранения и переработки газа, включая СТО Газпром;\r', '5. Навыки оформления аналитических отчетов, служебных записок, деловых писем;', '6. Умение работать с большим объемом данных (сбор, обобщение, анализ);', '7. Уверенный пользователь ПК (Microsoft Word, Excel, Power Point, Outlook, 1С-Предприятие).']}",Ведущий инженер отдела контроля строительства и реконструкции объектов,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-otdela-kontrolja-stroitelstva-i-rekon/,19 февраля 2019 года
"Газпром газнадзор, ООО",2019-04-24,"{'Обязаности:': ['1. Осуществление работы по экономическому планированию;', '2. Формирование проекта/корректировки бюджета доходов и расходов Общества на планируемый период с поквартальной разбивкой;', '3. Осуществление контроля\xa0соблюдения выделенных лимитов по статьям бюджета доходов и расходов;', '4. Ежеквартально: план – факт анализ исполнения бюджетов в соответствии с критериями существенности нарушений финансово – экономической дисциплины, аналитическая записка за отчетный период;', '5. Расчет договорной цены к проектам договоров на оказание работ(услуг) к коммерческим предложениям;', '6. Согласование договоров, справок-обоснований, дополнительных соглашений;', '7. Проверка правильности кодирования затрат по видам деятельности.'], 'Требования': ['1. Высшее экономическое или инженерно-экономическое образование, специалитет, магистратура;', '2. Опыт работы не менее 3 лет по специальности;', '3. Знание процесса бюджетирования, план-факт анализ исполнения бюджета доходов и расходов, составление смет/калькуляций себестоимости;', '4. Владение\xa01С-Бухгалтерия 8 КОРП, MS Office,\xa0Документооборот на базе 1С-Предприятие 8 КОРП.']}",Ведущий экономист Планово-экономического отдела,https://www.gazpromvacancy.ru/job/vedushchii-ehkonomist-planovo-ehkonomicheskogo-otdela-1/,19 февраля 2019 года
"Газпром газнадзор, ООО",2019-04-24,"{'Обязаности:': ['1. Проведение ревизий в Обществе;', '2. Проверка ФХД филиалов Общества;', '3. Аудит\xa0бизнес-процессов структурных подразделений Администрации Общества (самостоятельно или по отдельным направлениям в группе);', '4. Исполнения договоров;', '5. Соблюдение проверяемыми приказов и распоряжений исполнительных органов Общества;', '6. Подготовка писем, отчетов о проделанной работе;', '7. Проведение контрольных мероприятий в составе сводных аудиторских группа ДВА.'], 'Требования': ['1. Высшее экономическое, юридическое образование;', '2. Опыт работы 1-3 года;', '3. Уверенный пользователь MS Office, 1C –Бухгалтерия, Консультант плюс;\r', '4. Владение английским языком на уровне, достаточном для чтения\xa0и перевода.']}",Ведущий аудитор,https://www.gazpromvacancy.ru/job/vedushchii-auditor-4/,19 февраля 2019 года
